Ticker,Sector,FreeCashFlow_Score,P/E_Score_raw,P/E_Score,SharpeRatio_Score,FinalScore,Rank,Momentum_1m,Momentum_3m,Volatility_30d,Trend_50_200,Momentum_1m_Score,Momentum_3m_Score,Volatility_30d_Score,Trend_50_200_Score
HON,Industrials,0.6158462626979856,0.0409102031606313,0.9590897968393688,0.2995131574934345,0.6239193913790352,129,-0.05490101646627621,-0.09655234387066824,0.011331281150870566,0.9887893623635488,0.2925355676587352,0.19615537657655208,0.10441958279114208,0.3797349511972673
CBOE,Financials,0.4279996839711023,0.0486237385515359,0.951376261448464,0.5506025993269782,0.6217935318210736,130,0.02240047834354786,0.07505942740074345,0.011664900907729795,1.0730938813736863,0.384395043682132,0.2971340973066763,0.10878918864997549,0.4699910786265388
INTU,Information Technology,0.6275364416914154,0.0991054455922289,0.900894554407771,0.3322700147547117,0.6209639474253109,131,-0.013520133268649648,-0.13240227748711642,0.013082485730427465,1.0173272192382397,0.3417096005447884,0.17506078377543535,0.12735609549316565,0.41028748238875284
MDLZ,Consumer Staples,0.5815235977562752,0.0398486757909708,0.9601513242090292,0.332279118651446,0.6203385719606526,132,0.016510434751459524,-0.052990277448422995,0.0116754857957707,0.9779833101595399,0.3773957441284132,0.22178789413108543,0.10892782489032905,0.36816602895936085
LHX,Industrials,0.5575642850167276,0.0583958664520506,0.9416041335479494,0.3798261482954223,0.6194547985597025,133,0.03643791279342623,0.15588978834279898,0.01559597617650991,1.1766718171442492,0.4010761101537565,0.3446957906777806,0.16027669552812676,0.580881259598269
PLD,Real Estate,0.6281150937823383,0.0558308963431096,0.9441691036568904,0.2807738169921596,0.6187289137076503,134,0.10238191941747887,0.16480592290488882,0.01750472019795638,1.033004547463041,0.4794391729932482,0.34994216658350763,0.1852765910308532,0.42707157594176903
DE,Industrials,0.5305291279626374,0.0424335193871328,0.9575664806128672,0.3944803376291118,0.6178256966576486,135,-0.0444617253386379,-0.1138203795746775,0.011806496798830862,0.9876965584221127,0.3049408622186882,0.18599462745081047,0.11064374978618251,0.378564999064789
CCL,Consumer Discretionary,0.5146135595993334,0.0236479349515794,0.9763520650484204,0.3946436319929803,0.6171441329521536,136,-0.10297845548150919,0.18600747677441554,0.017470122614237523,1.1873638634725387,0.23540383472975107,0.362417451765721,0.18482344699063624,0.5923281275386428
GWW,Industrials,0.4369730203506714,0.043642136103161,0.9563578638968387,0.51687839579935,0.6167600860491251,137,-0.04290438773534666,-0.11251589456705013,0.011471020471058501,0.9634413514370949,0.306791488996111,0.1867622043268367,0.1062498273724312,0.35259745808160786
ADI,Information Technology,0.5776093869663841,0.1259126727265522,0.8740873272734477,0.4081454577867277,0.6157135903046063,138,-0.02454012657722826,0.04855304519382364,0.01689421488098803,1.0948496920009503,0.32861424173448606,0.2815373783484799,0.17728045904218484,0.4932827744852782
CTAS,Industrials,0.4793835360652352,0.0886122531467275,0.9113877468532724,0.4989728177908357,0.6148615838193265,139,-0.07239369150879005,-0.14990452795211506,0.011278141562823599,0.986024673540268,0.27174854448918245,0.16476221947090033,0.10372358367690497,0.37677508487377515
PHM,Consumer Discretionary,0.3950720211120149,0.01020304745857,0.98979695254143,0.532683110363883,0.6147728273163999,140,-0.11855910204063991,0.20790676792148632,0.019011628253367246,1.1662994773538933,0.21688892719078848,0.37530329513499877,0.20501341456203562,0.5697766683752826
GL,Financials,0.4606425558976729,0.0140613685270818,0.9859386314729182,0.4466778312993698,0.6140419611907555,141,-0.03796045842307472,0.129948947924017,0.013394248189848607,1.1026995478299715,0.3126664951294244,0.32943184426695954,0.131439424016859,0.501686803075019
SPG,Real Estate,0.5140439465922714,0.0499659651669159,0.950034034833084,0.4103202391692815,0.6137238608376183,142,-0.01280494844872515,0.1284437128160425,0.011322966932826885,1.0727797506606922,0.34255947418539234,0.32854614327759707,0.10431068679464205,0.4696547713681102
HPQ,Information Technology,0.5522644349370706,0.0110116513460046,0.9889883486539952,0.3201074182547029,0.6136345040474377,143,-0.05808798417456651,0.11382432503653761,0.023307577197708016,1.0008071211789384,0.2887484069510767,0.31994389493009145,0.26127987747526565,0.39260112235620165
CF,Materials,0.4784692371082736,0.0130197652861453,0.9869802347138548,0.4168990475707194,0.6125514795286816,144,-0.01171595105052703,-0.11799060732638855,0.019824289396060072,1.0108199539325897,0.34385355951498947,0.1835408082261662,0.21565729525959026,0.4033208265850207
CMI,Industrials,0.4490708770954985,0.0322367602821527,0.9677632397178472,0.4728223861365326,0.6118040385945133,145,0.03631100376800722,0.2792202572423468,0.014965290728265137,1.1688889251603434,0.40092530069520316,0.4172651306726842,0.15201625299416086,0.5725489222702642
WELL,Real Estate,0.5152675827740913,0.192800060163867,0.8071999398361329,0.5446282484180941,0.6116554895859047,146,0.033833229256547526,0.17055704782129366,0.01251980586170255,1.1061216414413242,0.39798089361890054,0.35332620738977166,0.11998636033666697,0.5053504846983494
CL,Consumer Staples,0.5505363366455179,0.038667553007463,0.961332446992537,0.3405207840959344,0.6107705039847486,147,-0.05392018454474268,-0.13008279232027364,0.011656103468912563,0.9379592477201285,0.2937011170003197,0.1764256006709492,0.10867396363884185,0.32531640568668385
AON,Financials,0.5679317251293455,0.0536326521826595,0.9463673478173404,0.330216048635752,0.6101477089876659,148,-0.06326856853666729,-0.006159378153773876,0.013071280966311135,0.9891846913615304,0.2825921771631748,0.24934383779613822,0.12720934038672205,0.38015818905968873
ITW,Industrials,0.530297991702368,0.0390854092595487,0.9609145907404512,0.3608734366850596,0.6086556049086005,149,-0.05952881282395883,0.02315586922322277,0.008400271821359533,1.0344436376624382,0.2870362309433773,0.26659333155804654,0.0660305027825176,0.4286122609482678
GDDY,Information Technology,0.4490721604679696,0.0453818192521353,0.9546181807478646,0.4740435446129134,0.6082273817954214,150,-0.13048758870730048,-0.27228532684306517,0.017094729405072732,0.8224553265745329,0.2027139809281418,0.09275167833853103,0.1799067106990716,0.20165830588489486
MAR,Consumer Discretionary,0.4748319222930393,0.0549700634516454,0.9450299365483544,0.4492129010797346,0.6082056202056425,151,-0.026933267517581183,-0.017083081831384184,0.0141242093917724,1.0090355149685306,0.32577040704058025,0.24291618067898452,0.14100013701142292,0.4014104123815958
MDT,Health Care,0.6128463571988171,0.0462959952606951,0.9537040047393048,0.2531057617205384,0.6071814728174798,152,0.03000323668804361,0.09670275700178976,0.01018602685471609,1.0621803696648116,0.39342960892017875,0.3098693293904801,0.08941954223766162,0.45830711061316814
BKR,Energy,0.4350248238442634,0.022528385630307,0.9774716143696928,0.4603747825364145,0.6053638486095376,153,-0.010078858252066225,0.1636887813071961,0.01789906664339299,1.0923064491862338,0.3457989615675404,0.3492848251402391,0.19044156853282118,0.49055998749516405
VLTO,Industrials,0.3913706118979075,0.054211795016389,0.9457882049836108,0.5486693608158281,0.6048855144989947,154,-0.03772041710006535,0.04856704224409136,0.009906870023876423,1.053037960805014,0.3129517427848527,0.281545614404897,0.08576326799583044,0.4485192792044964
MU,Information Technology,0.4484881017625369,0.0530236638892268,0.9469763361107733,0.4705467578250999,0.6046521688857767,155,0.5404437483006621,0.7469392582804817,0.03544785813947641,1.3570308515791683,1.0,0.6924774079896444,0.4202879746888203,0.7739730201125654
PFG,Financials,0.4857991445096415,0.0247372380847336,0.9752627619152664,0.3909588801966691,0.6041861504374373,156,-0.013549138670923222,0.03807601524793203,0.014743928221077651,1.0200026033934386,0.3416751326336406,0.2753725501834345,0.14911694356045538,0.41315173944245664
TMO,Health Care,0.6317327285475107,0.049466985630632,0.950533014369368,0.2208266950106757,0.6041010042330174,157,0.10612888807154452,0.3006451474152343,0.023984040241488962,1.0360666390783286,0.48389179810852373,0.42987182999996976,0.2701398949610908,0.4303498406691471
PWR,Industrials,0.4167191052087309,0.1211127962107931,0.8788872037892068,0.5777268152288553,0.603671847788911,158,0.1555793431491974,0.22005030078171672,0.02056813344179207,1.1663504301165117,0.5426551234973418,0.38244871647926626,0.2253998396786858,0.5698312182272924
CINF,Financials,0.4749899742051273,0.018250589983418,0.981749410016582,0.3961225162649459,0.6033575675665093,159,0.0027208987965032794,0.05315711820934532,0.012592573613124295,1.0698291855666842,0.3610092622040418,0.2842464780787087,0.12093944056171119,0.46649590654994866
KO,Consumer Staples,0.4910583671798985,0.0403325047106395,0.9596674952893604,0.3964064925878282,0.603245543235116,160,0.022762609026488523,-0.03628112724978383,0.007488602377006115,0.9948813268374447,0.3848253734560745,0.23161978735755645,0.05408985459408614,0.38625698736219016
CARR,Industrials,0.5398370717122905,0.0648829769323065,0.9351170230676934,0.3535236991583705,0.6025270453527354,161,-0.1434232549896891,-0.22233033385573897,0.011039202407918716,0.9326137309862966,0.18734217563980826,0.12214588159493,0.1005940629884236,0.3195935138990441
OMC,Communication Services,0.4926758267310526,0.0120928364260473,0.9879071635739528,0.3635940264279645,0.6025206876929963,162,-0.017988418475079926,0.06710772843561874,0.018507809804143543,1.0078465609834746,0.33639981528390084,0.29245520853826285,0.1984146205690133,0.40013752234387606
APA,Energy,0.5143205682423756,0.006353881493079,0.993646118506921,0.3263009182700973,0.6017123383300557,163,0.011680153917720704,0.16403931382312242,0.03089342441060361,1.1376910944152507,0.3716557895838768,0.34949108328191736,0.3606359909672796,0.5391486322228549
NVR,Consumer Discretionary,0.445328103605893,0.0261673409186466,0.9738326590813532,0.43758112673889,0.6015553771884302,164,-0.10581059831514106,0.04693852627000261,0.014566182602140867,1.0609759125651748,0.2320383221046604,0.28058737326249905,0.14678890907832529,0.45701762299442217
PANW,Information Technology,0.5778253282216637,0.2749611979299498,0.7250388020700502,0.5073365718784214,0.6008427434732069,165,0.05324751366317915,0.06944801709135096,0.01533523552129561,1.0395754597834954,0.4210514176411053,0.2938322664920632,0.15686162831092593,0.4341063720201405
REGN,Health Care,0.5560224764353119,0.0213306854608821,0.978669314539118,0.2809829246503983,0.6003046623309797,166,0.03511565300807762,0.11632806293361742,0.022513431121575955,0.956733225743094,0.3995048327632254,0.3214171286600248,0.25087849903262016,0.34541576183853334
FCX,Materials,0.5217337362711577,0.0634266021673585,0.9365733978326416,0.3654750782238171,0.5993080373254006,167,-0.11427983961829757,0.011070734181089614,0.0425731603016207,1.0688032506288452,0.22197409151846487,0.2594822722911657,0.5136120702602985,0.46539754414220397
OKE,Energy,0.4702918509791853,0.0191745530128838,0.9808254469871162,0.3892678706768846,0.5991447356908743,168,-0.045824050511381165,-0.16821500515491494,0.012227500282850525,0.8695902152943439,0.30332197403483674,0.15398808346496978,0.11615786953640408,0.25212075526021516
NTAP,Information Technology,0.4684758366080863,0.037326495550261,0.962673504449739,0.4080685912828328,0.5986129633630061,169,-0.013056740148680746,0.17089153376037403,0.018016395048642688,1.1056841013719512,0.34226026323634323,0.35352302350547465,0.19197828473875916,0.5048820558084106
